Price,Close,High,Low,Open,Volume
Ticker,SHY,SHY,SHY,SHY,SHY
Date,,,,,
2020-01-02,72.45369720458984,72.487926734343,72.42802668942878,72.45369720458984,2665200
2020-01-03,72.51359558105469,72.53071360984504,72.47081356630903,72.49648408087944,2039900
2020-01-06,72.4879379272461,72.51360844637095,72.46226740812124,72.5050559590735,1132100
2020-01-07,72.4879379272461,72.5050559590735,72.47937891133239,72.4964969431598,1103400
2020-01-08,72.45369720458984,72.51359724950407,72.445144718613,72.49648574893511,1864300
2020-01-09,72.46224212646484,72.47935362370589,72.42801260336876,72.43657161629628,1424400
2020-01-10,72.4793930053711,72.49651104052721,72.47084051641056,72.47084051641056,1065900
2020-01-13,72.4708480834961,72.47940057334964,72.4537300465526,72.47940057334964,1275600
2020-01-14,72.4793930053711,72.50507005810528,72.47084051641056,72.47084051641056,2323400
2020-01-15,72.51359558105469,72.51359558105469,72.48792506648428,72.50504309527462,2467900
2020-01-16,72.51359558105469,72.51359558105469,72.48792506648428,72.50504309527462,1995100
2020-01-17,72.5392837524414,72.5392837524414,72.49650172728217,72.50506074376068,1592600
2020-01-21,72.55641174316406,72.56497076081725,72.54785272551088,72.54785272551088,2814600
2020-01-22,72.57352447509766,72.58208349289534,72.55641296811999,72.55641296811999,1878400
2020-01-23,72.5992202758789,72.63344983036923,72.58210876294373,72.5992202758789,6874100
2020-01-24,72.6248779296875,72.65054845653997,72.5992008742168,72.60775989270704,3717500
2020-01-27,72.70187377929688,72.7189918125734,72.68476227463715,72.71043279593513,1915500
2020-01-28,72.66769409179688,72.71048267572459,72.65914159790836,72.70192365321479,1233400
2020-01-29,72.73606872558594,72.73606872558594,72.67616869483884,72.6932801913607,1269100
2020-01-30,72.74465942382812,72.79600046437027,72.73610040753225,72.76177092780333,1348300
2020-01-31,72.83877563476562,72.85588713559697,72.77887558893289,72.77887558893289,4298900
2020-02-03,72.81734466552734,72.83448988702297,72.77449468976044,72.81734466552734,4133700
2020-02-04,72.74022674560547,72.7573654318754,72.71450890771932,72.74879281924667,1575300
2020-02-05,72.68878173828125,72.7144930315662,72.68878173828125,72.69735434903826,2229300
2020-02-06,72.70597076416016,72.70597076416016,72.68025945538449,72.68882553231636,1505800
2020-02-07,72.74878692626953,72.76593215013813,72.73164824138792,72.74022085332221,1408200
2020-02-10,72.78308868408203,72.80879998720329,72.76594999499738,72.79166129811864,982700
2020-02-11,72.74878692626953,72.76593215013813,72.73164824138792,72.75735953820383,1911200
2020-02-12,72.71453857421875,72.7316838064712,72.71453857421875,72.72311119034498,1400400
2020-02-13,72.73163604736328,72.75734733986849,72.72306343686624,72.74020865786031,1700700
2020-02-14,72.76594543457031,72.77451804806967,72.75737282107096,72.76594543457031,1560000
2020-02-18,72.7916488647461,72.80878755090332,72.77451017858887,72.7916488647461,1669400
2020-02-19,72.80022430419922,72.80022430419922,72.75736777866081,72.77451300447126,1422800
2020-02-20,72.81734466552734,72.83448988702297,72.79163337226998,72.79163337226998,2051800
