Price,Close,High,Low,Open,Volume
Ticker,NKE,NKE,NKE,NKE,NKE
Date,,,,,
2020-01-02,91.84680938720703,91.85579827494927,90.78634689853187,91.09190737315645,5644100
2020-01-03,91.59514617919922,91.66704354518926,90.14824425707296,90.39987818152792,4541800
2020-01-06,91.51425170898438,91.5232337358708,90.65150402876158,90.72339452639835,4612400
2020-01-07,91.46932983398438,92.33207766215406,90.59759312087773,91.49628963228494,6719900
2020-01-08,91.26262664794922,91.79285425888416,90.63353502312519,91.0469345646617,4942200
2020-01-09,91.19971466064453,92.03550259581066,91.11882841839775,91.61311418626839,5007500
2020-01-10,90.67848205566406,91.60413839276404,90.55266508886467,91.56818970846273,5135300
2020-01-13,91.81085968017578,91.97261850659741,90.60660251689099,90.76836819982441,6722400
2020-01-14,92.49384307861328,93.36557978955359,91.98158634264458,92.07145462225992,5088500
2020-01-15,92.37703704833984,93.19484750148912,92.09844325808739,92.79043671844447,4209200
2020-01-16,92.89827728271484,93.07801387418081,92.43095117448496,92.45791097755371,6571700
2020-01-17,93.94075012207031,93.95872789287843,92.87129902383745,92.95218527945276,6271200
2020-01-21,93.9856948852539,94.0845520627322,93.29369464290579,93.689123352819,4854700
2020-01-22,93.90479278564453,94.92032419091473,93.841884306633,94.36312990787701,5031400
2020-01-23,92.58370971679688,93.79695546787997,92.22423660470866,93.49139509479286,7102900
2020-01-24,91.69400024414062,93.3655762361055,91.36148693656813,93.09596455101052,3839300
2020-01-27,90.08533477783203,90.50772322770584,88.08124543276331,88.2609819892368,9841400
2020-01-28,90.23810577392578,90.81327090202085,89.4382596968935,90.17519044579713,5673200
2020-01-29,89.72586059570312,91.03796359732875,89.12373555051872,90.83126037319276,4503700
2020-01-30,88.2430191040039,89.64498357026751,87.506088185005,88.98893205208654,7065100
2020-01-31,86.54448699951172,88.47667924174162,86.20297789672756,88.17112568294638,8780300
2020-02-03,89.2136001586914,90.69645078192926,88.5845153398682,88.97095511614825,9727000
2020-02-04,91.10985565185547,92.3680322191359,91.0020164517956,91.58617059265907,6559600
2020-02-05,90.35497283935547,91.6401094770902,89.44728719428103,91.45138398076006,6108300
2020-02-06,90.1123046875,91.24466431857765,90.0134543699043,90.67848793129427,5641800
2020-02-07,89.36640167236328,90.22914967801258,88.94401312806889,89.69891506182014,4121800
2020-02-10,89.88761901855469,90.32798523096031,88.97095162473995,89.16866594761431,4213900
2020-02-11,89.88761901855469,90.18419050286623,89.36638027048868,89.9325565852116,4871800
2020-02-12,92.56572723388672,92.63762458992186,90.26506669283619,90.53467149320409,8075600
2020-02-13,92.89827728271484,93.23079066257804,91.37947771573491,92.1253975976905,5386800
2020-02-14,93.05101776123047,93.36556010181259,92.07143520740752,93.04202887821133,4305300
2020-02-18,91.66708374023438,92.90728299308103,91.31659249798395,92.56578063964844,4916200
2020-02-19,92.08043670654297,92.91622467260768,92.05347691030052,92.26018010900887,6200500
2020-02-20,92.14334106445312,92.23320933341408,90.36392602689408,92.08043259052951,6427600
2020-02-21,90.0943374633789,91.73895394742522,89.53714308254317,91.66705657121844,5750900
2020-02-24,86.19401550292969,87.23650025122983,85.60087230918877,85.86149521039196,8364200
2020-02-25,83.4888916015625,86.95786003263227,83.23725772266774,86.58939124102996,9602100
2020-02-26,82.6800765991211,85.0616236550717,82.67108771445055,83.65067044823842,9308400
2020-02-27,79.57958984375,83.6327067345737,79.53465226935492,80.88269722307281,12825700
2020-02-28,80.54835510253906,80.62946577316224,76.73632547159151,77.52937015089037,16552400
2020-03-02,83.52229309082031,83.93683968370253,79.2236196299596,80.74662612052956,14102000
2020-03-03,81.94522094726562,85.59504381980007,81.62079194190544,83.57637292521777,14767600
2020-03-04,84.52261352539062,84.54964812613689,81.86409881828135,82.981579403045,6904400
2020-03-05,81.62977600097656,82.62108343339854,81.05301506300259,82.24258535701551,8851100
2020-03-06,79.62915802001953,80.55738272566138,77.39420354021718,79.62915802001953,12336400
