Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2020-01-02,151.54428100585938,151.64806611302345,149.38368209784642,149.8082523011168,22622100
2020-01-03,149.65728759765625,150.91213864205648,149.1289322940356,149.3742503968611,21116200
2020-01-06,150.04412841796875,150.11018003103487,147.6665150898337,148.20431457930582,20813700
2020-01-07,148.67601013183594,150.64791210605264,148.43070650521202,150.31769734674324,21634100
2020-01-08,151.04421997070312,151.71410823807295,149.02513979117086,149.94976152661232,27746500
2020-01-09,152.9311981201172,153.05385715484587,151.93109508906883,152.69532422046993,21385000
2020-01-10,152.22361755371094,153.99739436526494,152.07265476196076,153.62000178249372,20725900
2020-01-13,154.05397033691406,154.08227405500872,152.1481050711336,152.61985290151284,21626500
2020-01-14,152.9689483642578,154.3558880672922,152.5821117076889,154.15774765402992,23477400
2020-01-15,153.95962524414062,154.6766912077971,153.384106673567,153.43126994245833,21417900
2020-01-16,156.78067016601562,156.8467217717717,154.7615900543168,155.06351557217135,23865400
2020-01-17,157.65811157226562,158.00720031754435,156.08246134066826,157.9600226609014,34371700
2020-01-21,157.09202575683594,158.68653570911525,157.02597415095403,157.26184806350182,29517200
2020-01-22,156.3372039794922,158.0260690136895,156.31833003814165,157.94114347591156,24138800
2020-01-23,157.29959106445312,157.37507244171542,155.93152529350064,156.799539537116,19680800
2020-01-24,155.71449279785156,158.06380180297066,155.15783390155633,158.04492786170331,24918100
2020-01-27,153.11048889160156,154.14833997343501,151.14801600742726,152.04433408904563,32078100
2020-01-28,156.11077880859375,156.393815954086,153.8558250377088,154.52569881083977,24899900
2020-01-29,158.54501342773438,159.21490171910187,156.32780713805184,158.3563171642766,34754500
2020-01-30,163.0171356201172,164.21537882062995,161.13957457337654,164.21537882062995,51597500
2020-01-31,160.61126708984375,162.6586510071575,159.99800065070156,162.47939891941252,36142700
2020-02-03,164.5267791748047,164.63999404803988,160.77165605102132,160.79995976933012,30107000
2020-02-04,169.9424285888672,170.43305034843976,166.3477125352507,167.1308156372182,36433300
2020-02-05,169.7348175048828,173.7918506234082,168.32901856605005,173.63145813224057,39186300
2020-02-06,173.25413513183594,173.43340163395135,169.8858482782438,170.74443289542648,27751400
2020-02-07,173.49940490722656,175.1410924302092,172.1690726591165,172.51817581999805,33529100
2020-02-10,178.03759765625,178.16968645015277,172.89555006965108,173.20690531169305,35844300
2020-02-11,174.0183868408203,179.92466601720483,173.13149838758517,179.87748834268285,53159900
2020-02-12,174.2731475830078,175.34873241683061,171.57474852319191,175.0939844729603,47062900
2020-02-13,173.3296356201172,175.70723488822213,172.53708813414417,172.7352286047886,35295800
2020-02-14,174.87692260742188,174.93353004235755,172.32947286250848,172.89557600506723,23149500
2020-02-18,176.6507110595703,177.09415522840368,175.01846738935993,175.12225250114227,27792200
2020-02-19,177.1804962158203,178.0319558816132,176.41417962942194,177.91843177575387,29997500
2020-02-20,174.47474670410156,177.15213450123773,171.33379246688904,176.86830976972487,36862400
2020-02-21,168.95913696289062,173.60435785009562,167.6914028824493,173.29215209549287,48572600
2020-02-24,161.67437744140625,165.13700729463477,154.42745645308867,158.7226349755328,68311100
2020-02-25,159.00645446777344,165.4113566093742,158.60909120804521,164.80587062511273,68073300
2020-02-26,160.9932098388672,163.9165713842641,159.13891519818378,160.55802442634837,56206100
2020-02-27,149.64979553222656,158.02254597585994,149.46058385061485,154.51262380879592,93174900
2020-02-28,153.27322387695312,154.8815589206955,143.80304190624392,144.19093515495462,97012700
2020-03-02,163.4718780517578,163.59487210913974,153.55704125494026,156.39525905232836,71030800
2020-03-03,155.638427734375,165.56273638671752,153.50976398083148,164.4274519386793,71677000
2020-03-04,161.35267639160156,161.4945814998226,156.68853121047633,159.403769247118,49814400
2020-03-05,157.30349731445312,161.6554226701789,156.75477346692026,157.09536018483988,47817300
2020-03-06,152.85696411132812,154.31390963214946,147.5873325518678,153.84087330986785,72821100
2020-03-09,142.49745178222656,149.24295410550792,141.9108913840012,142.85696399322785,70419300
2020-03-10,152.24200439453125,152.34607296024774,144.35176220231784,149.63084915826624,65354400
2020-03-11,145.34512329101562,149.19563087249077,142.9988530891375,148.65637705232737,56371600
2020-03-12,131.56085205078125,145.19376153679778,131.10674124965627,137.46435020909462,93226400
2020-03-13,150.2647247314453,153.17863030331625,133.14080353628432,139.54571958932405,92727400
2020-03-16,128.11717224121094,141.29597337845718,127.71982341179633,132.45018724186286,87905900
2020-03-17,138.66586303710938,139.54570359494014,127.71979651062317,132.45015934434994,81059800
2020-03-18,132.82859802246094,138.12661078587766,127.73873683869692,130.55802937295286,81593200
2020-03-19,135.0140380859375,142.05280667661373,131.5041021024752,135.0708001368095,85922700
2020-03-20,129.94305419921875,139.16726040338546,128.53340107980478,138.12657495470134,84866200
2020-03-23,128.6469268798828,132.98941036869704,125.3735243080933,129.6213803422294,78975200
2020-03-24,140.3404083251953,141.5324690597713,133.65168243997798,135.99793848446913,82516700
2020-03-25,138.9969940185547,146.00739592119635,136.65073785463616,140.8796838162509,75638200
2020-03-26,147.69143676757812,148.21177973486448,140.36882753431325,140.39720856562647,64568100
2020-03-27,141.6270751953125,146.53719464098646,141.1540388623716,143.56652704755473,57042300
2020-03-30,151.58917236328125,151.93922895789973,141.9203115512739,144.21927492554806,63420300
2020-03-31,149.2051239013672,155.89385002651397,148.11713169291087,150.80397455281383,77927200
2020-04-01,143.90711975097656,149.24296923033248,142.68669231319745,144.74912388108316,57969900
2020-04-02,146.88720703125,147.0953441302831,142.25145768570258,143.6705663958808,49630700
2020-04-03,145.5343475341797,148.8929080992984,143.98278907166946,146.73586375961153,41243300
2020-04-06,156.3574676513672,157.52113324226872,149.0821649534325,151.67440982053907,67111700
2020-04-07,154.67344665527344,160.83237536190506,154.45583951827058,160.44448205082196,62769000
2020-04-08,156.22500610351562,157.6819518638952,154.68290281982192,156.73587906377395,48318200
2020-04-09,156.2344207763672,158.34415852684268,154.5220317657175,157.38863044554174,51385100
2020-04-13,156.5845184326172,156.6412949320526,153.54763254748434,155.48708485428529,41905300
2020-04-14,164.3328399658203,164.38014649228367,158.94022797527285,159.88630076083996,52874300
2020-04-15,162.61099243164062,164.20985772371654,160.11336089467187,161.9676554409461,40940800
2020-04-16,167.4927215576172,167.7197842257334,163.57598075714515,164.90049133393524,50479600
2020-04-17,168.96861267089844,170.2931088542837,166.38582345940864,169.82007244079958,52765600
2020-04-20,165.61949157714844,169.11050229797053,165.5532739920201,167.1048327083939,36669600
2020-04-21,158.76992797851562,164.30444463062025,157.152137304255,164.1436140033889,56203700
2020-04-22,164.1625518798828,164.61666276960204,161.60815827581536,162.14741225062102,34620200
2020-04-23,162.17576599121094,165.6194697336528,161.69327415431388,164.72070363625357,32790800
2020-04-24,165.13697814941406,165.14643367864994,161.5040627655281,162.78125213665297,34277600
2020-04-27,164.6639404296875,167.36023870290072,163.95438597316996,167.06695850395437,33194400
2020-04-28,160.652587890625,166.196573972886,160.2552391260029,166.12088643163574,34392700
2020-04-29,167.86163330078125,168.09815142092725,162.61094258227627,163.87867624163795,51286600
