Price,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,
2020-01-02,208.08888244628906,208.08888244628906,205.99027304980757,206.39458905704603,30969400
2020-01-03,206.18276977539062,207.4246109553394,205.31638056676368,205.3356379037904,27518900
2020-01-06,207.5113067626953,207.5401854320388,204.3152782799439,204.56556497727038,21655300
2020-01-07,207.4823760986328,208.06960004320752,206.82777350549108,207.58826942270514,22139300
2020-01-08,209.0419158935547,209.99495596195464,207.12622911991602,207.45353046860188,26397300
2020-01-09,210.8131866455078,211.21750259673692,209.58098145441585,210.7650506465186,23547000
2020-01-10,210.2740936279297,211.66032820349986,209.8986563211332,211.64108555426068,21898500
2020-01-13,212.70004272460938,212.72892139275268,210.80359850827728,211.14053588867964,22756900
2020-01-14,211.8625030517578,212.95031503349864,211.53520173144415,212.59412035993765,24418100
2020-01-15,211.9491424560547,212.940682447054,211.25602512597123,211.978021120721,25742100
2020-01-16,213.98036193847656,214.01887661802502,212.5556272651574,213.00807927105038,18805000
2020-01-17,215.0392608642578,215.21253282734727,213.82629836645552,214.94298886984544,24325200
2020-01-21,214.94300842285156,215.4820963868952,214.34616313252403,214.44242044664878,21146300
2020-01-22,215.51100158691406,216.7432069961825,215.24145757170203,216.03084696557093,20736400
2020-01-23,216.2041015625,216.30037356977513,214.38467226174947,215.3858482568453,26496100
2020-01-24,214.3847198486328,217.4459911531301,213.39317964760033,217.21494709781263,37436500
2020-01-27,209.95643615722656,211.09236944455108,209.07077483169581,209.5424841584409,42264400
2020-01-28,213.18133544921875,213.67230209824288,210.88057559990997,211.43892089957654,26731900
2020-01-29,213.52789306640625,214.606068983858,212.58448913863594,214.36540366735215,28924500
2020-01-30,214.2884063720703,214.38466368644922,211.48705852754097,212.15129715965054,39568100
2020-01-31,210.8902587890625,215.21259946021755,210.13936931605676,215.18372079076138,52015800
2020-02-03,214.07662963867188,214.56758162518346,211.7758696650221,211.92026298780607,25408600
2020-02-04,218.97657775878906,219.3520150965256,216.2618657097352,217.00311905979584,30691200
2020-02-05,219.69854736328125,221.65274848752654,218.37970617700938,221.61424850145755,38534800
2020-02-06,221.5950469970703,221.6528043352487,219.46755867686016,220.24731212036508,22467100
2020-02-07,220.64198303222656,221.83568841889965,220.00662300275312,220.60348304061307,25884900
2020-02-10,223.3085479736328,223.3181692987934,219.85259735404267,219.9103546830983,21478900
2020-02-11,223.34698486328125,225.28194297425551,222.75976103537513,224.54068985302013,30198000
2020-02-12,225.5226593017578,225.62855262876883,224.1075460630854,224.66589136104858,24471300
2020-02-13,225.23390197753906,226.15804874919453,223.6840164462156,223.95356047870246,22773200
2020-02-14,225.87887573242188,226.09066242063125,224.82957830659663,225.5900743676775,23438500
2020-02-18,225.9654541015625,226.38902736994686,224.54071967166917,224.7813849660654,24394500
2020-02-19,228.13148498535156,228.6031943398197,227.04368763707714,227.3132316427599,22230500
2020-02-20,226.0135955810547,228.10256862440443,223.22188397395274,227.6308740369332,42604000
2020-02-21,221.67201232910156,225.2723560384982,220.7574870704223,224.8872974103317,66017200
2020-02-24,213.12356567382812,215.87677733464332,212.03575380103447,213.4027309628316,84522600
2020-02-25,207.32833862304688,215.62648818279501,206.72187205360916,214.9141136044042,97743000
2020-02-26,208.3969268798828,212.0550429818306,206.8759201700028,208.61834956856265,79537700
2020-02-27,197.96165466308594,208.33914154282516,197.82688267850665,203.02524744261598,121822600
2020-02-28,198.11569213867188,199.4345333769781,190.77058195419983,191.22303392584632,148173700
2020-03-02,208.33914184570312,208.48354984377673,198.25045625797992,201.08068262730416,112933900
2020-03-03,201.65829467773438,211.41005881468837,199.86774398634094,209.00340544932334,131953500
2020-03-04,210.0719757080078,210.17786905149774,203.47773912232438,205.35494063774132,73086200
2020-03-05,203.68951416015625,208.2814129720825,202.2551581310623,204.74844753449452,78705500
2020-03-06,200.25282287597656,201.34062023865172,195.33362267357404,197.02790140158754,89828400
2020-03-09,186.34237670898438,193.6489733060806,184.93688458324715,186.25572601816444,116424000
2020-03-10,196.4888153076172,196.67172332048196,186.44824945300695,193.60083116102874,100599200
2020-03-11,187.9307403564453,193.25425617585452,185.53370842889754,191.9065362300721,89168800
2020-03-12,170.69911193847656,183.65652505137072,170.33329593718474,175.29099584868476,137820700
2020-03-13,185.15826416015625,187.21835867942104,171.478855812187,180.08504987039206,134882000
2020-03-16,162.97857666015625,177.78429888571935,162.8438046527912,167.64747559955362,92054400
2020-03-17,175.33914184570312,177.5051299343978,163.44064669091188,168.918192252125,121257100
2020-03-18,170.0059814453125,172.5281492023074,160.5718983230018,165.202296553107,114156300
2020-03-19,171.0263671875,176.63868292153603,165.2215221795622,169.1299237270316,120896500
2020-03-20,164.32627868652344,176.04186478188208,163.74869072798472,174.9540675165637,118983900
2020-03-23,164.44493103027344,168.0626036049241,159.1100563308023,164.8886906227027,124639800
2020-03-24,177.1791229248047,177.3431223033954,171.67060740000372,173.56145060791638,94881800
2020-03-25,175.86717224121094,182.82274430846908,173.62903115037722,177.91235896739593,88754900
2020-03-26,185.1283721923828,185.9194437189423,177.13090991327815,177.38172993078925,79887600
2020-03-27,178.7612762451172,183.78742144963604,178.14386067142345,180.33374802416697,58845000
2020-03-30,185.26345825195312,185.6975908318579,179.76459768344893,180.45919214687584,49356900
2020-03-31,183.68128967285156,188.36015209182457,182.52363739279716,184.9547174851546,62659300
2020-04-01,175.87677001953125,181.03798885377915,174.4779395483002,178.24996973899405,53715400
2020-04-02,179.44622802734375,183.39191468551573,174.5840818460189,174.84455843155314,56465300
2020-04-03,176.89938354492188,180.46883272396678,174.89277913043884,179.00246512870046,47487600
