Price,Close,High,Low,Open,Volume
Ticker,DIA,DIA,DIA,DIA,DIA
Date,,,,,
2020-01-02,256.3704528808594,256.3793441849614,254.1764422707808,254.43404612102947,3865500
2020-01-03,254.327392578125,255.02910062069583,253.31476004941155,253.45688533980785,3296700
2020-01-06,254.9136199951172,254.95802228368578,252.40871286601546,252.52419134544292,1645100
2020-01-07,253.8120574951172,254.74474916207234,253.66993227612554,254.3094822077811,1413000
2020-01-08,255.28660583496094,256.4147164207729,253.22583058134217,253.43903198843105,3136700
2020-01-09,257.2052307128906,257.45394307383685,256.2014899716245,256.6634037188205,1783100
2020-01-10,256.0328674316406,257.6317567776472,255.6775677239603,257.56068057153306,2989600
2020-01-13,256.7256774902344,256.7789710839761,255.94402907947983,256.5213944167665,1463300
2020-01-14,256.9033508300781,258.03143475149653,256.4592194599347,256.5924534494522,2198500
2020-01-15,257.90716552734375,258.69770549541397,256.66360275824525,256.71689636923264,2195100
2020-01-16,260.1987609863281,260.2342990810191,258.9019051601567,259.04403043129685,2522000
2020-01-17,260.6236877441406,260.925836285485,260.197137860085,260.84585818222456,2147400
2020-01-21,259.3438415527344,260.6324402347506,258.93505576467123,259.8859512268267,4476900
2020-01-22,259.3260192871094,260.44576610701336,259.1216128789129,259.939211391305,2077000
2020-01-23,259.0860290527344,259.3703863203192,257.36198599118285,258.3839635700478,1872600
2020-01-24,257.53973388671875,260.17911744863096,256.24226726609794,259.9747381828757,3612500
2020-01-27,253.59402465820312,254.7404308663026,252.26100301356482,253.14081574089454,4129100
2020-01-28,255.3093719482422,256.1091800502798,253.94079454316528,254.3584760249557,2999200
2020-01-29,255.3093719482422,257.07783984413135,255.23826222515575,256.82011455866586,2126300
2020-01-30,256.42010498046875,256.6244843184944,253.1408688766954,253.8695940376229,3433200
2020-01-31,250.9812774658203,255.25583052320212,250.26142096955675,255.01586931765115,4885700
2020-02-03,252.36773681640625,254.3939291877525,251.94116000965883,252.1100116339712,3157400
2020-02-04,255.97569274902344,256.82881894835987,255.4247148469438,255.6557534740267,3004100
2020-02-05,260.25921630859375,260.4191995687337,257.67317735497704,258.3930071041946,3305900
2020-02-06,261.041259765625,261.3967540137883,259.8948803126295,261.2900894670973,2857200
2020-02-07,258.7751770019531,260.21483674190887,258.3041768756663,260.1704135135529,3839300
2020-02-10,260.33917236328125,260.34804073354604,257.8597441837114,257.8952990259657,2877700
2020-02-11,260.3302917480469,261.6455497826275,259.7437588591285,261.583335585227,1994500
2020-02-12,262.80096435546875,262.93426119193845,261.74343091878546,261.83230451657,2804400
2020-02-13,262.00103759765625,262.9074827956796,261.20122982052953,261.61891113264267,2638000
2020-02-14,261.7522888183594,262.27660771344006,260.73917876587745,262.13441540149114,1861700
2020-02-18,260.33917236328125,261.1656393830051,259.2816395495019,260.51689233375606,2397800
2020-02-19,261.3612976074219,261.9122759310379,260.73034118396606,261.0680174542626,1474400
2020-02-20,260.1882019042969,261.53011982018586,257.8687559091778,260.88137247851284,3493900
2020-02-21,258.195556640625,259.36293277177407,257.31334814939646,259.1401506521642,3271800
2020-02-24,249.1238250732422,251.99325928359963,248.59806264028285,249.80998407319035,6595200
2020-02-25,241.22850036621094,250.72790642324753,240.49776845564378,250.2288766294661,9903700
2020-02-26,240.37306213378906,245.3366558355118,239.56213170176773,242.37810183639712,7477600
2020-02-27,229.46556091308594,238.5818141524056,229.367549843616,236.0242528237981,11188900
2020-02-28,226.845703125,227.34473298493802,220.10877282074927,223.24554942291596,17541400
2020-03-02,237.95803833007812,238.15408768463774,226.40010078850585,228.76158583541732,8544500
2020-03-03,231.06961059570312,241.5136377678574,229.18042251527626,238.644202892374,11482600
2020-03-04,241.39788818359375,241.59391040783686,234.33121629239005,236.5501454464783,5408100
2020-03-05,232.9945068359375,237.51253595996084,231.30136771190166,235.49857635621524,5872900
2020-03-06,230.66860961914062,231.7825202052915,224.94755288283332,226.05255707940987,7372400
2020-03-09,212.7301788330078,220.17110662529342,211.34892705391076,215.2075147682092,10406900
2020-03-10,223.20094299316406,223.26331491367273,211.27764003256166,220.36714746370896,9407100
2020-03-11,210.16378784179688,218.24633161982354,208.16766827049898,217.02547606322287,7687200
2020-03-12,189.0172576904297,204.06841679578955,188.76774281009838,196.4938249059895,17322600
2020-03-13,206.83984375,207.1695569550583,190.06879827983917,201.0831474602812,13676000
2020-03-16,180.4446563720703,194.54230541456448,179.57134045093068,184.01807758403393,12407000
2020-03-17,190.2292022705078,191.12033077185555,177.64647218269093,184.47250616888292,16128100
2020-03-18,177.68212890625,183.07345959192253,169.02035792900637,177.3969748283489,13369800
2020-03-19,179.3930206298828,182.66345958084256,171.38178659711565,176.77310147524875,13532100
2020-03-20,171.52053833007812,183.4885423769714,170.7161222668757,181.70093900244913,12206000
2020-03-23,166.36322021484375,170.89478516590916,162.7612025025043,169.93842498249174,15712300
2020-03-24,184.69512939453125,185.20460276277248,175.37278690262582,175.4264128070033,14123600
2020-03-25,189.5394744873047,196.788202542925,183.51526331225728,188.2077194686024,17556100
2020-03-26,201.1678924560547,201.8829226824956,191.28243727941356,191.65783223979327,16071900
2020-03-27,193.37396240234375,199.55012047957052,191.78299680348314,194.50014739665096,10545600
2020-03-30,199.40707397460938,199.9612264121469,192.25666362878135,194.27664964168062,7691800
