Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2020-01-02,207.95384216308594,207.96374966670473,204.47440252196083,204.95021983697868,12077100
2020-01-03,206.85350036621094,208.56843626979165,205.1484719660643,205.40621831494474,11188400
2020-01-06,210.7493133544922,210.927739185822,204.72223821666302,204.9006640479928,17058900
2020-01-07,211.2052764892578,212.7120488834595,209.90668266717276,210.96737540793467,14912400
2020-01-08,213.3464813232422,214.35760631734092,210.7592011294325,211.14580552041744,13475000
2020-01-09,216.39964294433594,216.47894833798279,214.39722335113538,215.6462492676695,12642800
2020-01-10,216.1617431640625,217.96590697301042,215.5273150927095,217.29181863884628,12119400
2020-01-13,219.97825622558594,220.0377314997937,217.30176300451834,217.68836741282854,14463400
2020-01-14,217.1530303955078,220.44413629993724,216.72678090388717,219.68083509001343,13288900
2020-01-15,219.22483825683594,219.75022328905106,218.2236359574362,218.689545721998,10036500
2020-01-16,219.8394775390625,220.69199177101737,218.4714857160289,220.6325164962698,10015300
2020-01-17,220.20623779296875,220.35492597036807,218.61025247639355,220.0971947542229,15905900
2020-01-21,219.51235961914062,220.43425667675686,217.21254803831434,220.22609320450323,14275800
2020-01-22,219.39341735839844,220.81096195244652,219.35375708773392,220.37478973090515,12212800
2020-01-23,217.84695434570312,219.5619053548799,217.36122954189034,218.82834170856364,11195000
2020-01-24,216.0428009033203,219.84936947725353,214.22872952215866,218.8779047645845,11905800
2020-01-27,212.99954223632812,214.1791856534623,210.650178032229,211.24496105588074,13810700
2020-01-28,215.8940887451172,216.8358309098469,211.66127082199432,214.25845836861734,13413800
2020-01-29,221.2867431640625,222.24830037009562,216.54835503324057,219.5123320537504,33181300
2020-01-30,207.7060089111328,209.58946307756923,202.96762073363075,204.7321243582591,48775500
2020-01-31,200.15235900878906,206.8733372918856,199.30975228448216,206.61559093454187,31359900
2020-02-03,202.41250610351562,203.35423322426226,200.73721531848193,201.6690349356694,15495600
2020-02-04,208.00340270996094,208.7667039889746,203.4137026585634,204.8213395474977,19628900
2020-02-05,208.28094482421875,210.87813228249038,206.89313819597234,210.66004622291484,12538200
2020-02-06,209.0145263671875,209.35156298788317,207.5176614545207,208.63782948172818,10567500
2020-02-07,210.4816436767578,210.967383613283,208.1025268892811,208.4693162805183,12242500
2020-02-10,211.2052764892578,211.93884011724154,208.82617492027316,209.67868908891847,11856400
2020-02-11,205.3863983154297,209.02444888187566,204.71230989966838,208.36028309599743,25030800
2020-02-12,208.92532348632812,209.3813258302524,205.59457176527894,206.0406666047991,13813700
2020-02-13,211.2845916748047,212.46423501084925,207.35905726566108,207.69610902307352,15396600
2020-02-14,212.31553649902344,213.05900768129823,210.79885649725966,212.13711067573826,10741700
2020-02-18,215.904052734375,216.08247857284684,211.5423456848754,211.69104900956313,15609200
2020-02-19,215.5967254638672,216.41950201628228,214.228733710941,216.09237289597561,12135100
2020-02-20,212.71205139160156,216.8655792462106,211.09623594075467,214.63516582675354,13109200
2020-02-21,208.350341796875,212.3750115450859,207.01210284110857,211.62161778756874,14092300
2020-02-24,198.97271728515625,201.87720413639323,196.44491221736035,200.0433176124331,23080100
2020-02-25,195.05709838867188,201.72850871686512,194.24422932404505,200.48939011295317,21433500
2020-02-26,195.48333740234375,199.45843935027182,193.7882317140009,195.47342989939133,16524500
2020-02-27,188.0982208251953,194.17486384025085,187.8503970823426,190.15020867647684,21682600
2020-02-28,190.79452514648438,191.06217899708437,180.2372408143527,181.1095700157063,32568900
2020-03-02,194.72996520996094,194.8588383823931,187.20604083380425,192.34094096110195,24949000
2020-03-03,184.27178955078125,195.5229915679651,182.36850535212912,194.511866637883,27984100
2020-03-04,190.0906982421875,190.1600961433349,184.76744964693935,187.52324816700101,23062500
2020-03-05,183.55804443359375,187.3447975852347,182.28918838170378,185.15402956344934,19333400
2020-03-06,179.5135955810547,182.18018136792298,174.72563924503544,176.77762701445522,24559600
2020-03-09,168.0244903564453,173.47661246240665,163.75201163538196,168.12362589966506,29949000
2020-03-10,176.63880920410156,176.73792960087926,168.02445563656354,173.14944754204475,24517800
2020-03-11,168.75804138183594,174.34894375307698,166.2004988435292,172.49521209053785,20373900
2020-03-12,153.1253204345703,165.14973209945882,152.99644726061157,158.15117758148926,43266300
2020-03-13,168.79771423339844,169.30326924656868,156.22810068211894,162.1064728706814,35028600
2020-03-16,144.7389678955078,157.7447677177131,141.8543111327493,150.99405163604348,39120400
2020-03-17,148.1193084716797,152.59996645140316,138.78131066892868,149.42782523273442,34255600
2020-03-18,145.68069458007812,146.8900603543709,135.9065269708406,138.53345221468916,37553100
2020-03-19,151.7969970703125,158.53779047574193,143.53950851010524,145.34365741244116,39862300
2020-03-20,148.4265594482422,157.88351988258455,146.71162375715974,154.66181192845772,32568400
2020-03-23,146.81076049804688,150.98410298108698,141.01168008224292,148.35717790867255,29830800
2020-03-24,159.5786590576172,159.9057882108282,151.2418799067256,153.85889800645307,30440400
2020-03-25,154.8501739501953,161.57115177000506,151.7275861217966,157.53657450192858,35184300
2020-03-26,161.9180908203125,162.57234902589062,155.65311547944728,156.87240386187312,26556800
2020-03-27,155.42510986328125,158.69638583006187,153.40287506390268,156.8228392049175,24879900
2020-03-30,164.50537109375,165.29840996886728,156.6840556288971,157.79430097848623,22515200
2020-03-31,165.34799194335938,169.4420295847573,162.77061915923906,164.03947541807867,23676300
2020-04-01,158.21067810058594,162.72105796616114,156.66424529203292,160.21308298396346,19507600
2020-04-02,156.81295776367188,159.9454535797899,154.56271388854063,157.71503983983848,20886300
2020-04-03,152.8378143310547,156.53535456754975,149.5169860585192,155.78196089154505,25983300
2020-04-06,164.10887145996094,164.75320708570277,157.13014698953972,158.75586999811065,28453600
2020-04-07,167.36032104492188,171.88062340287595,164.5648621453682,170.2945455005244,31411900
2020-04-08,172.7628631591797,173.4765966526272,166.2798015739834,169.75924101007092,21664200
2020-04-09,173.6649627685547,175.53850959806437,170.07647992999216,174.36877370464606,23534300
2020-04-13,173.26846313476562,173.4766417603016,167.97495095356805,172.1582174678078,19355400
2020-04-14,176.61898803710938,179.65234762485758,175.08247811249058,177.42193438375358,21011800
2020-04-15,175.42945861816406,176.6388395990374,171.31559085805145,173.6649549167508,17423000
2020-04-16,174.71571350097656,176.5000472172421,171.00826539751142,176.4009116840212,23593200
2020-04-17,177.67971801757812,178.71065814342688,175.12217514892365,177.64005774776027,20974800
2020-04-20,176.68841552734375,178.92873664609874,175.23121075566158,175.86563891213842,16110700
2020-04-21,169.3131561279297,173.853288160905,166.87456424632103,173.72441499563723,24850500
2020-04-22,180.6932373046875,183.17147461150617,176.58927692963414,176.89657593552604,33242000
2020-04-23,183.5184326171875,185.42171704056207,181.5556577930537,182.4775699303214,21426600
2020-04-24,188.41543579101562,188.7524724391057,179.2558651348406,181.63496693142514,28792000
2020-04-27,185.86781311035156,192.06340688069662,185.77860019028932,190.98289895737918,29197800
2020-04-28,181.31773376464844,187.5529713416116,180.97077453758243,187.01767881015118,21731000
2020-04-29,192.49954223632812,195.19586533888122,188.346014547985,189.26791146399665,45954500
2020-04-30,202.927978515625,207.86462270917676,199.81531324385696,205.118731697235,46230100
2020-05-01,200.5092315673828,205.4756137669369,197.3172606533983,199.84506577329986,30415600
2020-05-04,203.47320556640625,204.1175563898035,197.0297880882011,198.4572553035265,19250700
2020-05-05,205.26744079589844,208.54862447224508,204.70239544631238,205.21787302604636,21071200
2020-05-06,206.65524291992188,209.7580007057453,204.86100162397798,206.30828366476794,21857000
2020-05-07,209.42095947265625,209.75801124137712,207.22028353893103,209.32183905617606,15152000
2020-05-08,210.50149536132812,211.35400965041373,209.01455288915287,210.39245230833018,12506000
2020-05-11,211.32424926757812,213.12841332924486,208.53871289026586,209.05419049730784,12911900
2020-05-12,208.2710723876953,213.40597290270924,208.17193684357613,211.43329053203627,14704600
